NM_001084395.1,0,1,268.5908512,12805.12611,128.0412611,0
NM_001084469.1,0,1,0.002733381,5.73E-05,0,174.5781071
NM_001084517.1,0,1,309.5373421,14764.40099,147.6340099,0
NM_001084550.1,0,1,0.039092897,0.035054182,3.897368412,111.4565404
NM_001084591.1,0,1,0.004583294,9.62E-05,0,103.92161
NM_001084600.1,0,1,589.7220058,28171.13652,281.7013652,0
NM_001084667.1,0,1,0.001713957,3.59E-05,0,278.6980047
NM_001084818.1,0,1,48.57008957,59.24724447,123.6567217,2.077299127
NM_001084969.1,0,1,209.2073728,9963.648003,99.62648003,0
NM_001084977.1,0,1,342.0068027,16318.05302,163.1705302,0
NM_001085007.1,0,1,0.061195522,0.05966221,17.10394018,286.8372404
NM_001085082.1,0,1,375.4501257,17918.30402,179.1730402,0
NM_001085098.2,0,1,693.3129594,6362.575613,364.0015009,0.047211344
NM_001085109.1,0,1,10210.00585,175796.267,5077.78387,0.018884538
NM_001085120.1,0,1,21.19968303,23.11947786,113.9556633,4.919422024
NM_001085239.2,0,1,78.45506823,88.72906824,313.3780742,3.521966247
NM_001085255.1,0,1,0.004413257,9.26E-05,0,107.9440165
NM_001085283.2,0,1,172.3776642,8201.359677,82.00359677,0
NM_001085296.1,0,1,0.003793206,7.96E-05,0,125.6671549
NM_001085333.1,0,1,808.177068,38624.13277,386.2313277,0
NM_001123748.2,0,1,0.003221476,6.75E-05,0,148.0547742
NM_001123759.1,0,1,0.005557995,0.000116791,0,85.61305084
NM_001123768.1,0,1,0.00406231,8.52E-05,0,117.3107471
NM_001123842.2,0,1,192.0983796,9144.988823,91.43988823,0
NM_001123877.5,0,1,0.003757222,0.00023529,0.02118135,132.5127998
NM_001123878.4,0,1,0.001249049,2.61E-05,0,382.6101724
NM_001123929.1,0,1,326.3586032,15569.2923,155.682923,0
NM_001123986.5,0,1,161.6651769,7688.771006,76.87771006,0
NM_001123988.1,0,1,338.6425504,16157.07476,161.5607476,0
NM_001124782.1,0,1,0.004256815,8.93E-05,0,111.9286539
NM_001124801.1,0,1,0.039696846,0.038921665,22.57931917,580.3690493
NM_001124823.2,0,1,0.004263261,8.95E-05,0,111.758693
NM_001124993.1,0,1,380.7178365,18170.36208,181.6936208,0
NM_001125151.2,0,1,0.082146109,0.080417535,19.99519446,248.7565705
NM_001125492.1,0,1,0.004223818,8.86E-05,0,112.8067849
NM_001125563.1,0,1,95.33530864,167.2796015,102.7507292,0.604305201
NM_001125599.1,0,1,224.4350408,10692.28644,106.9128644,0
NM_001125901.2,0,1,1049.429366,50167.96856,501.6696856,0
NM_001125911.1,0,1,0.005419501,0.000113865,0,87.81309947
NM_001125966.2,0,1,0.004466941,9.38E-05,0,106.6409834
NM_001125992.1,0,1,0.00208778,4.37E-05,0,228.7106339
NM_001126012.2,0,1,256.594636,12231.11153,122.3011153,0
NM_001126036.2,0,1,0.055330786,0.053525398,13.11125569,245.1307393
NM_001161135.1,0,1,6.623095575,6.671140678,365.7807343,54.82181242
NM_001161138.1,0,1,0.00255724,5.36E-05,0,186.6358843
NM_001161264.1,0,1,189.3095916,9011.546317,90.10546317,0
NM_001197955.1,0,1,1129.587264,2726.80709,902.6644143,0.321037138
NM_001198010.1,0,1,0.002561635,5.37E-05,0,186.3148472
NM_001198016.1,0,1,18.86675684,19.77685941,181.884253,9.187327503
NM_001198080.1,0,1,0.0029424,6.17E-05,0,162.1426391
NM_001198110.1,0,1,155.8441352,7410.236252,74.09236252,0
NM_001198113.1,0,1,168.637147,8022.377269,80.21377269,0
NM_001198154.2,0,1,0.002400041,0.000720842,0.190632151,278.320314
NM_001198161.1,0,1,23.38421152,25.44836389,129.2803701,5.070498324
NM_001198167.2,0,1,167.3693765,409.7347338,131.7585881,0.311594869
NM_001198264.1,0,1,0.002993147,6.27E-05,0,159.3854967
NM_001198271.1,0,1,0.002571775,5.39E-05,0,185.5783502
NM_001198319.1,0,1,296.5229979,14141.6693,141.406693,0
NM_001198339.2,0,1,0.002250899,4.71E-05,0,212.1016832
NM_001198454.2,0,1,294.9736712,14067.53458,140.6653458,0
NM_001198459.1,0,1,234.8376628,11190.04817,111.8904817,0
NM_001202695.2,0,1,7.079935455,7.119733001,509.5703292,71.56295493
NM_001202720.1,0,1,0.004462221,9.37E-05,0,106.7542906
NM_001202727.1,0,1,0.004975222,0.000104485,0,95.69739388
NM_001202736.1,0,1,689.6535768,32952.82629,329.5182629,0
NM_001202794.1,0,1,0.005145986,0.00010809,0,92.50590704
NM_001202808.1,0,1,403.2937395,19250.61094,192.4961094,0
NM_001202823.2,0,1,0.005513849,0.000115858,0,86.30233646
NM_001202824.1,0,1,324.7428768,15491.98037,154.9098037,0
NM_001202847.1,0,1,91.29428915,108.3251623,269.0560992,2.473874415
NM_001202960.1,0,1,410.6862411,19604.33948,196.0333948,0
NM_001202962.1,0,1,0.001552113,3.25E-05,0,307.8085193
NM_001202972.1,0,1,0.001363149,2.85E-05,0,350.5442277
NM_001203130.1,0,1,175.2992517,8341.156588,83.40156588,0
NM_001203188.1,0,1,598.3318355,28583.11378,285.8211378,0
NM_001203204.2,0,1,0.004265414,8.95E-05,0,111.7020394
NM_001203223.1,0,1,0.002087522,4.37E-05,0,228.7389607
NM_001203271.1,0,1,332.3567108,15856.29959,158.5529959,0
NM_001203276.1,0,1,0.005311573,0.000111586,0,89.60713053
NM_001203287.1,0,1,917.0947337,43835.80396,438.3480396,0
NM_001203375.1,0,1,0.004490692,9.43E-05,0,106.0744472
NM_001203401.1,0,1,8.878686311,8.928256856,664.8084438,74.45228917
NM_001203444.1,0,1,0.004632736,9.73E-05,0,102.8074223
NM_001203505.1,0,1,0.003135181,0.000316076,0.0423627,165.6551631
NM_001203534.2,0,1,158.1902585,7522.497408,75.21497408,0
NM_001203537.1,0,1,311.0866687,14838.53572,148.3753572,0
NM_001203574.1,0,1,0.002736776,5.73E-05,0,174.3609349
NM_001203592.2,0,1,0.003042201,6.38E-05,0,156.8077573
NM_001203764.1,0,1,0.005591726,0.000117504,0,85.09372606
NM_001203809.1,0,1,196.6799599,9364.215796,93.63215796,0
NM_001203818.1,0,1,0.003400007,7.13E-05,0,140.2554602
NM_001203856.1,0,1,151.5060205,7202.659022,72.01659022,0
NM_001203921.1,0,1,16.98319483,17.9769021,135.4547337,7.525488202
NM_001203969.1,0,1,285.9654433,13636.4941,136.354941,0
NM_001203970.1,0,1,0.00483934,0.000101618,0,98.39788275
NM_001203985.1,0,1,254.4255787,12127.32291,121.2632291,0
NM_001203994.1,0,1,266.0897953,12685.45149,126.8445149,0
NM_001204011.1,0,1,0.005088468,0.002570908,0.465989701,185.1345636
NM_001331307.1,0,1,8.426828152,8.452988515,1124.274289,132.9943555
NM_001331383.1,0,1,0.004074067,8.55E-05,0,116.9708254
NM_001331397.1,0,1,180.1685641,8574.151438,85.73151438,0
NM_001331403.1,0,1,0.00591065,0.000124245,0,80.47645664
NM_001331631.1,0,1,0.002389738,5.01E-05,0,199.7511956
NM_001331729.1,0,1,0.003827008,8.03E-05,0,124.5529672
NM_001331926.1,0,1,0.00191739,4.01E-05,0,249.0776076
NM_001331948.1,0,1,0.005392397,0.000113293,0,88.2568861
NM_001332018.1,0,1,0.019374275,0.019337907,244.2739196,12632.37703
NM_001332151.1,0,1,0.145640169,0.144782094,67.526144,466.457519
NM_001332172.1,0,1,0.002307174,9.73E-05,0.010590675,211.5068202
NM_001332246.1,0,1,0.002992793,6.27E-05,0,159.4043812
NM_001332252.1,0,1,204.6921922,9747.598232,97.46598232,0
NM_001332255.1,0,1,168.2608819,8004.373122,80.03373122,0
NM_001332270.1,0,1,0.005437528,0.000114246,0,87.52038913
NM_001332491.1,0,1,6.956811882,6.962647652,3329.623505,478.2037013
NM_001332510.1,0,1,175.1664523,8334.802183,83.33802183,0
NM_001332575.1,0,1,543.3086051,25950.27196,259.4927196,0
NM_001332579.1,0,1,349.8862355,16695.08105,166.9408105,0
NM_001332618.1,0,1,0.001720357,3.60E-05,0,277.6593551
NM_001332619.1,0,1,7.909127801,7.920093481,2337.880923,295.1747637
NM_001332687.1,0,1,0.003195072,6.70E-05,0,149.2822691
NM_001332693.1,0,1,165.0072959,7848.690199,78.47690199,0
NM_001332728.1,0,1,0.005499488,0.000115555,0,86.52895091
NM_001332747.1,0,1,0.005866177,0.000123304,0,81.09020411
NM_001332764.1,0,1,0.003862595,8.10E-05,0,123.4010104
NM_001332805.1,0,1,0.004210832,8.84E-05,0,113.1561488
NM_001332810.1,0,1,517.2135171,24701.63138,247.0063138,0
NM_001333118.1,0,1,211.1993642,10058.96408,100.5796408,0
NM_001333159.1,0,1,0.08913066,0.086736762,15.45179487,178.2511496
NM_001333289.1,0,1,909.503033,43472.5438,434.715438,0
NM_001333290.1,0,1,0.149510766,0.149193802,187.5396735,1257.077567
NM_001333296.1,0,1,144.6274784,1553.257595,74.1876786,0.037769075
NM_001333338.1,0,1,0.003461079,7.26E-05,0,137.7721435
NM_001333375.1,0,1,0.004404052,9.24E-05,0,108.1706309
NM_001333453.1,0,1,318.6119698,15198.61867,151.9761867,0
NM_001333767.1,0,1,306.4829552,14618.24968,146.1724968,0
NM_001333781.1,0,1,295.3720695,14086.59779,140.8559779,0
NM_001333814.1,0,1,22.31021722,23.89056738,150.9171192,6.307435532
NM_001333854.1,0,1,0.005489955,0.000115354,0,86.68002721
NM_001333927.1,0,1,0.005101435,0.000107149,0,93.31794215
NM_001333966.1,0,1,0.005607814,0.000117844,0,84.84822708
NM_001334037.1,0,1,0.086684037,0.084453819,16.19314212,191.8480167
NM_001334216.1,0,1,0.004454768,9.35E-05,0,106.9336937
NM_001334390.1,0,1,0.002894502,6.07E-05,0,164.8336857
NM_001334520.1,0,1,381.691699,18216.96106,182.1596106,0
NM_001334521.1,0,1,0.00222745,4.67E-05,0,214.3395008
NM_001334554.1,0,1,0.005588026,0.000117425,0,85.15037968
NM_001334561.1,0,1,0.004735333,9.94E-05,0,100.5696046
NM_001334624.1,0,1,161.5102442,7681.357533,76.80357533,0
NM_001334685.1,0,1,0.00143474,3.00E-05,0,333.0288192
NM_001334702.1,0,1,0.019712363,0.016213431,2.118135006,131.2475358
NM_001334729.1,0,1,0.004054185,8.51E-05,0,117.5468038
NM_001334756.1,0,1,187.9815973,8948.002267,89.47002267,0
NM_001334944.1,0,1,152.021374,372.0279043,119.6322652,0.311594869
NM_001334976.1,0,1,171.5808677,8163.233247,81.62233247,0
NM_001335038.1,0,1,230.6987472,10992.00255,109.9100255,0
NM_001335120.1,0,1,0.004161563,0.000175904,0.010590675,117.0463635
NM_001335147.1,0,1,0.06907726,0.06721328,15.71656175,233.9699776
NM_001335269.1,0,1,0.139567505,0.139504982,899.4342584,6447.388839
NM_001335453.1,0,1,0.005224504,0.000109747,0,91.10845126
NM_001335474.1,0,1,0.003998524,8.39E-05,0,119.1897586
NM_001335531.1,0,1,438.1978564,20920.76039,209.1976039,0
NM_001335542.1,0,1,0.003260652,6.84E-05,0,146.2701854
NM_001335576.1,0,1,383.2410256,18291.09578,182.9009578,0
NM_001335673.1,0,1,0.003349887,7.02E-05,0,142.3610861
NM_001335726.1,0,1,0.004479577,9.40E-05,0,106.3388308
NM_001335966.1,0,1,0.006359911,0.003474943,0.550715102,161.3494886
NM_001336009.1,0,1,251.7958562,748.3714358,177.0654959,0.22661445
NM_001336013.1,0,1,404.8873327,19326.8638,193.258638,0
NM_001336017.1,0,1,0.026926401,0.02464922,4.92466389,200.18554
NM_001336024.1,0,1,216.2014761,10298.31333,102.9731333,0
NM_001336032.1,0,1,0.002116644,4.43E-05,0,225.5852429
NM_001336098.1,0,1,0.003205176,6.72E-05,0,148.8101557
NM_001336165.1,0,1,161.9307758,7701.479816,77.00479816,0
NM_001336282.1,0,1,155.1137384,7375.287025,73.74287025,0
NM_001336332.1,0,1,0.005202514,0.000109283,0,91.49558428
NM_001336349.1,0,1,0.002230686,4.67E-05,0,214.027906
NM_001336402.1,0,1,0.005533114,0.000116265,0,86.00018386
NM_001336770.1,0,1,186.5872032,8881.281014,88.80281014,0
NM_001336824.1,0,1,158.145992,7520.379273,75.19379273,0
NM_001337043.1,0,1,0.002298161,4.81E-05,0,207.7299127
NM_001337044.1,0,1,272.9953656,13015.88055,130.1488055,0
NM_001337202.1,0,1,0.000536001,1.12E-05,0,892.2377442
NM_001337203.1,0,1,521.4895815,762.7124582,771.0011423,1.000880489
NM_001337245.1,0,1,614.6661654,29364.70559,293.6370559,0
NM_001337246.1,0,1,386.339679,18439.36523,184.3836523,0
NM_001337255.1,0,1,10.06217752,10.18908408,340.8608759,33.44451595
NM_001337296.1,0,1,0.003828164,8.03E-05,0,124.5151981
NM_001337299.1,0,1,0.122885698,0.122396053,102.7083665,839.2194051
NM_001337301.1,0,1,2245.885829,107417.9806,1074.169806,0
NM_001337331.1,0,1,302.9195038,14447.73981,144.4673981,0
NM_001337353.1,0,1,0.001717151,3.59E-05,0,278.1786799
NM_001337384.1,0,1,0.004923251,0.002070339,0.328310926,163.3984609
NM_001337537.1,0,1,12.03661751,12.18533949,423.637592,34.7569913
NM_001337642.1,0,1,206.5513842,9836.559902,98.35559902,0
NM_001337657.1,0,1,0.003029652,6.35E-05,0,157.4592738
NM_001337660.1,0,1,194.4002364,9255.131843,92.54131843,0
NM_001337700.1,0,1,0.00382412,8.02E-05,0,124.6473899
NM_001337756.1,0,1,0.004808117,0.000100959,0,99.03995702
NM_001337783.1,0,1,0.047431511,0.044072833,5.846052618,132.8621637
NM_001337832.1,0,1,0.0073987,0.001878692,0.14826945,84.23447961
NM_001337846.1,0,1,169.4118103,8059.444632,80.58444632,0
NM_001337990.1,0,1,0.0011716,2.45E-05,0,407.9343372
NM_001338016.1,0,1,0.002165949,4.54E-05,0,220.4392065
NM_001338083.1,0,1,0.00407014,8.54E-05,0,117.0841326
NM_001338124.1,0,1,245.6386831,11706.87311,117.0587311,0
NM_001338226.1,0,1,157.7553611,3935.057513,76.49644576,0.009442269
NM_001338232.1,0,1,0.004136588,8.68E-05,0,115.1956789
NM_001338249.1,0,1,283.7518036,521.298342,290.6928483,0.547651588
NM_001338256.1,0,1,156.3531997,7434.594805,74.33594805,0
NM_001338286.1,0,1,0.003381629,7.09E-05,0,141.0202839
NM_001338443.1,0,1,160.4257156,7629.463226,76.28463226,0
NM_001338462.1,0,1,169.2126112,8049.913024,80.48913024,0
NM_001338475.1,0,1,0.003846178,8.07E-05,0,123.9297775
NM_001338568.1,0,1,0.008795912,0.003021559,0.232994851,80.41036076
NM_001338569.1,0,1,1199.714054,57359.03691,573.5803691,0
NM_001338623.1,0,1,505.3058349,24131.85306,241.3085306,0
NM_001338666.1,0,1,0.00283793,5.95E-05,0,168.1290375
NM_001338682.1,0,1,221.203588,10537.66259,105.3666259,0
NM_001338808.1,0,1,0.00428779,9.00E-05,0,111.1166188
NM_001338930.1,0,1,0.003044943,6.38E-05,0,156.6661233
NM_001338967.1,0,1,7.404701848,7.464288973,375.8630569,50.34617703
NM_001339019.1,0,1,0.004627831,0.002047655,0.360082951,180.7250241
NM_001339087.1,0,1,0.004535708,9.52E-05,0,105.0169131
NM_001339092.1,0,1,481.2912714,22982.76482,229.8176482,0
NM_001339123.1,0,1,0.004414026,9.26E-05,0,107.9251319
NM_001339310.1,0,1,0.00538781,0.000113196,0,88.33242425
NM_001339338.1,0,1,195.7724971,9320.794028,93.19794028,0
NM_001339354.1,0,1,0.003992853,8.38E-05,0,119.3597194
NM_001339355.1,0,1,195.6618309,9315.498691,93.14498691,0
NM_001339405.1,0,1,0.001145427,9.39E-05,0.031772025,445.0046844
NM_001339426.1,0,1,0.005025548,0.000105547,0,94.73428247
NM_001339529.1,0,1,164.8744965,7842.335794,78.41335794,0
NM_001339565.1,0,1,181.1866931,8622.868544,86.21868544,0
NM_001339682.1,0,1,394.7281763,18840.75181,188.3975181,0
NM_001339684.1,0,1,0.005622747,0.000118159,0,84.62161262
NM_001339740.1,0,1,0.003969397,8.33E-05,0,120.0678895
NM_001339900.1,0,1,0.086433564,0.08432596,17.11453085,203.0654319
NM_001339967.1,0,1,260.6007522,12422.80275,124.2180275,0
NM_001339998.1,0,1,0.003814046,8.00E-05,0,124.9778693
NM_001340065.1,0,1,233.7088676,11136.03573,111.3503573,0
NM_001340066.1,0,1,0.004627659,9.72E-05,0,102.9207295
NM_001340224.1,0,1,13.11311603,13.63799345,147.4433778,10.80195546
NM_001340233.1,0,1,241.1456357,11491.88241,114.9088241,0
NM_001340258.1,0,1,0.005171191,0.000108622,0,92.05267814
NM_001340265.1,0,1,391.7507429,1770.779123,235.0600323,0.122749494
NM_001340293.1,0,1,284.1062512,13547.53243,135.4653243,0
NM_001340404.1,0,1,0.005513249,0.000115846,0,86.31177873
NM_001340405.1,0,1,257.6570315,12281.94677,122.8094677,0
NM_001340409.1,0,1,0.00594951,0.000125066,0,79.94768959
NM_001340434.1,0,1,0.003356543,7.04E-05,0,142.077818
NM_001340435.1,0,1,295.5712687,14096.1294,140.951294,0
NM_001340470.1,0,1,153.4316122,7294.797895,72.93797895,0
NM_001340500.1,0,1,0.004521947,9.49E-05,0,105.3379503
NM_001340614.1,0,1,0.002180112,4.57E-05,0,219.0039816
NM_001340764.1,0,1,0.00249898,5.24E-05,0,190.9982125
NM_001340765.1,0,1,13.26880179,13.60867909,230.1353684,16.90166108
NM_001340766.1,0,1,0.004815885,0.000101123,0,98.87943845
NM_001341148.1,0,1,0.001984518,4.16E-05,0,240.6362193
NM_001341154.1,0,1,0.003656626,7.67E-05,0,130.378847
NM_001341155.1,0,1,246.9888106,11771.47623,117.7047623,0
NM_001341214.1,0,1,0.000875858,1.83E-05,0,545.8386725
NM_001341413.1,0,1,206.5513842,9836.559902,98.35559902,0
NM_001341418.1,0,1,0.007052163,0.002045382,0.180041476,92.90248233
NM_001341482.1,0,1,184.1304138,8763.724522,87.62724522,0
NM_001341534.1,0,1,169.2347444,8050.972092,80.49972092,0
NM_001341547.1,0,1,730.2238026,34894.09703,348.9309703,0
NM_001341548.1,0,1,774.8886776,37031.29525,370.3029525,0
NM_001341828.1,0,1,212.1510935,10104.50398,101.0350398,0
NM_001341836.1,0,1,0.004351763,0.000183977,0.010590675,111.9097693
NM_001341884.1,0,1,192.319712,9155.579498,91.54579498,0
NM_001341926.1,0,1,0.004153881,8.72E-05,0,114.7141232
NM_001342096.1,0,1,57.76332874,64.19264944,265.5082231,4.126271448
NM_001342098.1,0,1,0.00209183,4.38E-05,0,228.2668473
NM_001342170.1,0,1,401.9214788,19184.94875,191.8394875,0
NM_001342179.1,0,1,0.003784424,7.94E-05,0,125.9598653
NM_001342182.1,0,1,678.9853559,32442.35576,324.4135576,0
NM_001342274.1,0,1,0.004961097,0.000104187,0,95.97121967
NM_001342332.1,0,1,272.3092352,12983.04945,129.8204945,0
NM_001342397.1,0,1,0.086316429,0.084459084,19.45507003,230.4574536
NM_001342422.1,0,1,696.0943492,33261.01494,332.6001494,0
NM_001342554.1,0,1,0.044857367,0.042307128,7.413472522,175.4562381
NM_001342559.1,0,1,153.2564502,2014.397697,77.19543031,0.028326806
NM_001342619.1,0,1,300.9053791,14351.36467,143.5036467,0
NM_001342744.1,0,1,0.002328039,4.88E-05,0,205.0577507
NM_001342765.1,0,1,347.0310478,16558.46135,165.5746135,0
NM_001342775.1,0,1,0.004590768,9.64E-05,0,103.7516491
NM_001342850.1,0,1,0.003122428,6.55E-05,0,152.7664663
NM_001343228.1,0,1,221.8233186,10567.31648,105.6631648,0
NM_001343248.1,0,1,0.056502758,0.053038191,6.75685067,127.5744932
NM_001343276.1,0,1,183.2672175,8722.420889,87.21420889,0
NM_001343500.1,0,1,0.001857374,3.89E-05,0,257.1413051
NM_001343522.1,0,1,0.00508965,0.0001069,0,93.53511433
NM_001343621.1,0,1,242.0973649,11537.42231,115.3642231,0
NM_001343691.1,0,1,0.002786742,5.84E-05,0,171.2261017
NM_001343714.1,0,1,0.003816344,8.01E-05,0,124.9023312
NM_001343876.1,0,1,0.001174179,2.46E-05,0,407.0373217
NM_001344363.1,0,1,5.892267006,5.924059724,427.0689707,72.08227971
NM_001344409.1,0,1,169.6110095,8068.976239,80.67976239,0
NM_001344499.1,0,1,0.005368405,0.000112786,0,88.65346139
NM_001344533.1,0,1,0.031783003,0.030529255,11.03548338,361.7899698
NM_001344569.1,0,1,173.3957932,8250.076782,82.49076782,0
NM_001344584.1,0,1,0.00439298,9.22E-05,0,108.4444567
NM_001344717.1,0,1,184.5952118,8785.964939,87.84964939,0
NM_001344761.1,0,1,230.6544807,10989.88441,109.8888441,0
NM_001344847.1,0,1,0.003948366,8.28E-05,0,120.7099638
NM_001344925.1,0,1,420.710657,2015.369324,248.499599,0.113307225
NM_001344974.1,0,1,0.013783048,0.00999098,1.207336954,121.8335938
NM_001344975.1,0,1,200.5754099,9550.611676,95.49611676,0
NM_001345060.1,0,1,483.4789672,6381.170037,244.5598678,0.028326806
NM_001345095.1,0,1,243.779491,11617.91144,116.1691144,0
NM_001345144.1,0,1,173.3293935,8246.89958,82.4589958,0
NM_001345150.1,0,1,258.2767621,12311.60066,123.1060066,0
NM_001345248.1,0,1,192.4746446,9162.99297,91.6199297,0
NM_001345258.1,0,1,227.0910293,10819.37455,108.1837455,0
NM_001345259.1,0,1,0.001704101,3.57E-05,0,280.3126327
NM_001345446.1,0,1,0.004030325,8.46E-05,0,118.2455317
NM_001345472.1,0,1,834.9140199,39903.48632,399.0248632,0
NM_001345510.1,0,1,0.00172363,0.000173548,0.0423627,301.7088137
NM_001345584.1,0,1,0.00599597,0.000126049,0,79.32449985
NM_001345772.1,0,1,0.005744487,0.000120732,0,82.81813929
NM_001345773.1,0,1,208.1671106,9913.87183,99.1287183,0
NM_100004.4,0,1,0.003906364,8.20E-05,0,122.0129969
NM_100609.4,0,1,0.005170664,0.000108611,0,92.06212041
NM_100665.3,0,1,0.058589451,0.055686783,8.451358676,151.9355466
NM_100745.2,0,1,0.002671281,5.60E-05,0,178.6477249
NM_101001.3,0,1,46.83874434,61.8949598,88.27327639,1.416340314
NM_101418.3,0,1,423.7227185,20228.13024,202.2713024,0
NM_101728.5,0,1,301.170978,14364.07348,143.6307348,0
NM_101966.5,0,1,12.36548695,12.63503985,249.5798478,19.74378398
NM_102150.4,0,1,0.003789892,0.000959734,0.14826945,164.8997816
NM_102339.3,0,1,0.003725991,7.82E-05,0,127.9427417
NM_103021.4,0,1,0.003685346,7.73E-05,0,129.359082
NM_103145.4,0,1,0.011195981,0.006130823,0.550715102,91.44837294
NM_103313.4,0,1,1276.317191,61024.46953,610.2346953,0
NM_103699.5,0,1,0.00102723,2.15E-05,0,465.333889
NM_103933.6,0,1,0.018262938,0.0151932,2.266404457,149.8204784
NM_104065.2,0,1,20.91856538,21.85706745,217.3206517,9.933266735
NM_104314.6,0,1,0.002349627,4.92E-05,0,203.1692969
NM_104522.4,0,1,0.002430425,5.09E-05,0,196.3991902
NM_104576.6,0,1,48.28605423,50.70465843,464.4222815,9.149558428
NM_104659.3,0,1,209.0524401,9956.23453,99.5523453,0
NM_104750.3,0,1,0.005137638,0.000107913,0,92.65698334
NM_104958.2,0,1,159.2526539,7573.332648,75.72332648,0
NM_105039.5,0,1,0.120450322,0.119178487,38.60301049,323.9831257
NM_105223.3,0,1,0.003430387,7.19E-05,0,139.0090807
NM_105417.4,0,1,240.1717732,11445.28344,114.4428344,0
NM_105489.3,0,1,44.97320515,52.96347463,136.5455732,2.568297103
NM_105957.3,0,1,0.005002727,0.000105066,0,95.16862683
NM_106056.5,0,1,0.004262902,8.95E-05,0,111.7681353
NM_106287.2,0,1,0.00599597,0.000126049,0,79.32449985
NM_106358.4,0,1,0.003964214,0.000845442,0.116497425,149.6127485
NM_106562.2,0,1,0.003659267,7.67E-05,0,130.2844243
NM_106619.3,0,1,307.6434476,5281.285615,152.5374925,0.018884538
NM_111509.3,0,1,0.003193864,6.70E-05,0,149.3389227
NM_111552.3,0,1,0.003899751,8.18E-05,0,122.2207268
NM_111860.5,0,1,0.001768816,3.70E-05,0,270.0394443
NM_111884.2,0,1,187.4725328,8923.643715,89.22643715,0
NM_112219.4,0,1,0.058871574,0.05671323,11.57560781,204.2740423
NM_112355.3,0,1,0.002618688,5.49E-05,0,182.2452293
NM_112542.5,0,1,0.001475856,3.09E-05,0,323.7376267
NM_112614.4,0,1,306.4386887,14616.13154,146.1513154,0
NM_113282.3,0,1,0.0063921,0.00535878,2.404083232,450.4812003
NM_113450.5,0,1,511.8572735,24445.33704,244.4433704,0
